50476443,1.1034,1.10414
50476609,1.10334,1.1035
50476708,1.10332,1.10348
50477176,1.10397,1.10413
50477308,1.10402,1.10418
50477508,1.10353,1.10419
50477609,1.10402,1.10418
50478008,1.10372,1.10388
50478109,1.10334,1.10394
50479109,1.10342,1.10358
50479209,1.10332,1.10348
50480008,1.10265,1.10335
50480407,1.10263,1.10334
50480939,1.10267,1.1039
50481008,1.10275,1.1039
50481574,1.10322,1.10371
50481707,1.10313,1.10379
50482874,1.10305,1.10403
50482906,1.10314,1.10385
50483507,1.10313,1.10384
50483906,1.1031,1.10382
50484707,1.10309,1.10382
50485106,1.1031,1.10381
50485706,1.10334,1.10398
50485807,1.10337,1.10401
50486108,1.10397,1.10413
50486381,1.10395,1.10411
50486631,1.10391,1.10409
50486668,1.10395,1.10411
50486706,1.10396,1.10412
50488043,1.10398,1.10414
50489474,1.10352,1.10421
50489605,1.10342,1.1041
50489807,1.10339,1.10408
50492774,1.10394,1.1041
50492906,1.10397,1.10413
50496007,1.10402,1.10418
50497507,1.10382,1.10398
50497773,1.10392,1.10408
50497805,1.10382,1.10398
50499374,1.10367,1.1043
50499406,1.10407,1.10423
50499605,1.10368,1.1043
50499706,1.10382,1.10398
50500406,1.10352,1.10411
50500506,1.10404,1.1042
50500706,1.10407,1.10423
50502540,1.10359,1.10409
50502705,1.1034,1.10407
50504906,1.10339,1.10399
50505906,1.1034,1.10407
50508307,1.10341,1.10402
50508507,1.1034,1.10407
50508739,1.1033,1.10426
50508806,1.10397,1.10413
50509048,1.10395,1.10411
50511874,1.10358,1.10408
50512007,1.10339,1.10406
50514106,1.10346,1.10405
50515007,1.10346,1.10406
50515939,1.1034,1.10407
50516206,1.10391,1.10407
50516305,1.10396,1.10412
50516906,1.10356,1.10415
50517006,1.10329,1.10425
50517106,1.10356,1.10416
50517306,1.10329,1.10425
50517806,1.1034,1.10407
50520774,1.10359,1.10409
50521007,1.1034,1.10407
50522040,1.1032,1.10416
50522106,1.1034,1.10407
50522206,1.10337,1.10353
50522307,1.10309,1.10359
50525539,1.10297,1.10356
50526338,1.1028,1.10395
50526506,1.10274,1.10336
50526605,1.10272,1.10334
50526706,1.10273,1.10335
50527173,1.10304,1.1032
50527307,1.10302,1.10318
50528673,1.10344,1.1036
50528808,1.10339,1.10389
50528907,1.10353,1.10371
50529207,1.10339,1.10389
50533238,1.10285,1.104
50533405,1.10286,1.10344
50533507,1.10278,1.10345
50533673,1.10276,1.10344
50533706,1.10277,1.10344
50533806,1.10276,1.10344
50534306,1.10277,1.10344
50534507,1.10276,1.10344
50534806,1.10273,1.10332
50534905,1.10276,1.10335
50535007,1.1028,1.10339
50536074,1.10276,1.10335
50536305,1.10277,1.10336
50536405,1.10276,1.10335
50538773,1.10246,1.10343
50539407,1.10306,1.10331
50539506,1.10308,1.10331
50541539,1.10275,1.10334
50541606,1.10277,1.10336
50541707,1.10279,1.10338
50541806,1.10278,1.10337
50544074,1.10271,1.10291
50544305,1.10272,1.10291
50545206,1.10273,1.10291
50545305,1.10274,1.10291
50545975,1.10334,1.10353
50546107,1.10337,1.10356
50546206,1.10336,1.10356
50546406,1.10337,1.10356
50547006,1.10343,1.10359
50547507,1.10335,1.10351
50547606,1.10334,1.10351
50547706,1.10295,1.1035
50547806,1.10273,1.10351
50547906,1.10272,1.1035
50549606,1.10285,1.10343
50550474,1.10344,1.1036
50550607,1.10263,1.1036
50550807,1.10277,1.10354
50551307,1.10272,1.1035
50551406,1.10271,1.10349
50551806,1.10275,1.10353
50552106,1.10276,1.10353
50552738,1.10279,1.10356
50553506,1.10272,1.1035
50553706,1.10279,1.10346
50553805,1.10278,1.10345
50554106,1.10283,1.10341
50554507,1.10266,1.10353
50554706,1.10277,1.10298
50554807,1.10255,1.1037
50554906,1.10273,1.10293
50555006,1.10275,1.10293
50555106,1.10274,1.10291
50555406,1.10273,1.10291
50555506,1.10272,1.10291
50555606,1.10269,1.10291
50555706,1.10268,1.10291
50556273,1.10274,1.10325
50556874,1.10277,1.10327
50556908,1.1027,1.10348
50557009,1.10271,1.10349
50557905,1.10277,1.10344
50558306,1.10275,1.10343
50558606,1.10272,1.1034
50559109,1.10279,1.10346
50559206,1.1028,1.10347
50559406,1.10283,1.1035
50559639,1.10324,1.10341
50559706,1.10284,1.10349
50559712,1.10282,1.10349
50560607,1.10279,1.10346
50561538,1.10269,1.10353
50561543,1.10267,1.10353
50561574,1.10282,1.10349
50562206,1.10279,1.10346
50562807,1.10276,1.10344
50562906,1.1028,1.10347
50562938,1.10276,1.10344
50563008,1.10275,1.10343
50563106,1.10273,1.10341
50563274,1.10269,1.10346
50563280,1.10267,1.10346
50565607,1.10269,1.10328
50565706,1.10271,1.1033
50565874,1.10262,1.1034
50565906,1.10262,1.10342
50565910,1.10254,1.10342
50565980,1.10257,1.10342
50566041,1.10254,1.10342
50566206,1.10277,1.10293
50566306,1.10264,1.10286
50566406,1.1026,1.10319
50566507,1.10247,1.10343
50566587,1.10254,1.10343
50566773,1.10254,1.10345
50566906,1.10271,1.10291
50567007,1.10272,1.10291
50568007,1.10263,1.10321
50568107,1.10272,1.10291
50568206,1.10273,1.10291
50568306,1.10255,1.10347
50568407,1.10273,1.10293
50568507,1.1027,1.10327
50568606,1.1025,1.10356
50568611,1.10257,1.10356
50568730,1.1025,1.10356
50568741,1.10257,1.10356
50568806,1.10273,1.10291
50568906,1.1027,1.10291
50569206,1.10262,1.1032
50569406,1.10247,1.10351
50569413,1.10257,1.10351
50569479,1.10247,1.10351
50569573,1.10257,1.10351
50570238,1.1028,1.10338
50571807,1.10286,1.10343
50571906,1.10288,1.10345
50572013,1.10285,1.10342
50572207,1.10289,1.10346
50572873,1.10281,1.10297
50573008,1.10279,1.10295
50573106,1.1028,1.10296
50573207,1.10269,1.10325
50574506,1.10268,1.10335
50574606,1.10269,1.10336
50575106,1.10274,1.10341
50575206,1.10249,1.10362
50575211,1.10243,1.10368
50575307,1.10245,1.10368
50575389,1.10249,1.10362
50575608,1.10241,1.1037
50575708,1.1026,1.10276
50575807,1.10266,1.10282
50575907,1.1026,1.10276
50576007,1.10259,1.10276
50576107,1.1026,1.10276
50576306,1.10227,1.10332
50576311,1.10227,1.10349
50576488,1.10227,1.10332
50576508,1.1026,1.10276
50576654,1.10264,1.1028
50576706,1.10265,1.10281
50576838,1.10258,1.10276
50576906,1.10223,1.10335
50576981,1.10217,1.10329
50577407,1.10229,1.10349
50577413,1.10229,1.10324
50577507,1.10212,1.10324
50577607,1.10252,1.10268
50577976,1.10276,1.10328
50577980,1.10279,1.1039
50578009,1.10262,1.1039
50578109,1.10289,1.10351
50578207,1.10272,1.10384
50579507,1.10395,1.10411
50579606,1.10374,1.10442
50579706,1.10371,1.10439
50579749,1.1037,1.10438
50579806,1.10369,1.10436
50579905,1.10369,1.10435
50580008,1.10369,1.10433
50580024,1.10367,1.10433
50580273,1.10367,1.10479
50581206,1.10313,1.10434
50582240,1.1027,1.10347
50582305,1.10271,1.10348
50582405,1.10267,1.10372
50582480,1.10265,1.10372
50582659,1.10267,1.10372
50592119,1.10246,1.10268
50592206,1.10241,1.10263
50592307,1.10283,1.10306
50592406,1.10288,1.10306
50592507,1.10279,1.10348
50592606,1.10277,1.10351
50594207,1.10267,1.10308
50594219,1.10239,1.10308
50594306,1.10236,1.1031
50594506,1.1023,1.10305
50594705,1.10236,1.10305
50596506,1.10291,1.10308
50596606,1.10274,1.10343
50596906,1.10271,1.1034
50597007,1.10279,1.10328
50597506,1.1028,1.10329
50598406,1.10271,1.1034
50599106,1.10268,1.10291
50599206,1.10269,1.10291
50599306,1.1027,1.10291
50599405,1.10234,1.10347
50599418,1.10244,1.10357
50599481,1.10254,1.10364
50600674,1.10254,1.10344
50600805,1.10261,1.10338
50601739,1.10272,1.10293
50601806,1.10271,1.10291
50601905,1.10272,1.10291
50604128,1.10275,1.10291
50604247,1.10276,1.10292
50604506,1.10261,1.10347
50604511,1.10261,1.10353
50604606,1.1027,1.10343
50605438,1.10273,1.10346
50605605,1.1027,1.10343
50606607,1.10274,1.10342
50606905,1.10268,1.10336
50607007,1.10266,1.10334
50607238,1.10265,1.10333
50608106,1.10257,1.10325
50610708,1.1025,1.10316
50610805,1.10253,1.10319
50611105,1.10254,1.1032
50613174,1.10251,1.10317
50613673,1.10244,1.10271
50613806,1.10246,1.10271
50613905,1.10284,1.10309
50614007,1.10283,1.10311
50614206,1.10284,1.10311
50614239,1.10254,1.10317
50614263,1.10251,1.10317
50614373,1.10253,1.10319
50614406,1.10246,1.10319
50614506,1.10247,1.1032
50614605,1.10249,1.10315
50615073,1.10252,1.10318
50616673,1.10256,1.10322
50616807,1.10254,1.10327
50616906,1.10255,1.10328
50617638,1.1025,1.10349
50617643,1.1025,1.10351
50619805,1.10249,1.1035
50620473,1.10251,1.10352
50620606,1.10249,1.10354
50621573,1.10264,1.1028
50621706,1.10258,1.10274
50622607,1.10246,1.10262
50622706,1.10244,1.1026
50622738,1.10245,1.10261
50622939,1.10243,1.10259
50623306,1.10242,1.10258
50624306,1.10241,1.10257
50624406,1.10242,1.10258
50624807,1.10243,1.10259
50625020,1.10212,1.1025
50625307,1.10213,1.10251
50626339,1.10202,1.10259
50626406,1.10213,1.10251
50626506,1.10207,1.10223
50626607,1.10205,1.10221
50626705,1.10206,1.10222
50627406,1.10202,1.10259
50627506,1.10202,1.10258
50627673,1.10191,1.10255
50627706,1.10192,1.10256
50628040,1.10209,1.10247
50628206,1.1021,1.10269
50628906,1.10208,1.10267
50629007,1.10207,1.10266
50629507,1.10211,1.10227
50629606,1.10208,1.10266
50629706,1.10207,1.10265
50629906,1.10211,1.10249
50631073,1.1021,1.10248
50632606,1.10212,1.1025
50632705,1.10207,1.10255
50632806,1.102,1.10256
50633106,1.10179,1.10271
50633373,1.10198,1.10214
50633507,1.10199,1.10215
50633606,1.10197,1.10213
50634973,1.10198,1.10214
50635206,1.102,1.10216
50635338,1.10186,1.10267
50635438,1.10199,1.10215
50635506,1.10186,1.10267
50635511,1.10186,1.10278
50635707,1.10185,1.10277
50637006,1.10183,1.10275
50638107,1.10185,1.10268
50638807,1.10203,1.10259
50639838,1.10185,1.10268
50640008,1.10196,1.10212
50640307,1.10194,1.1021
50640408,1.10195,1.10211
50640606,1.10196,1.10212
50640706,1.10198,1.10214
50641739,1.10174,1.1023
50643008,1.10173,1.10229
50645239,1.10199,1.10215
50645506,1.10198,1.10214
50646606,1.10197,1.10213
50647106,1.10196,1.10212
50647306,1.10195,1.10211
50647606,1.10194,1.10211
50648106,1.10195,1.10211
50650106,1.10196,1.10212
50650506,1.10182,1.10255
50650516,1.10182,1.10274
50650606,1.10181,1.10273
50653074,1.10182,1.10199
50653172,1.10177,1.10253
50653206,1.10181,1.10253
50653214,1.10181,1.10273
50653307,1.10183,1.10265
50654906,1.1018,1.10262
50655706,1.10184,1.10267
50656607,1.10185,1.10267
50659907,1.10182,1.10278
50659912,1.10182,1.10288
50662140,1.10204,1.10288
50662151,1.10204,1.10296
50662208,1.10198,1.10297
50662212,1.10201,1.10297
50662310,1.10202,1.10297
50663124,1.10202,1.10301
50663233,1.1021,1.10301
50665973,1.10238,1.10289
50666007,1.10236,1.10287
50666106,1.10235,1.10286
50666273,1.10217,1.10293
50666308,1.1021,1.10293
50666906,1.10204,1.10307
50666912,1.10196,1.10319
50667007,1.10191,1.10211
50667206,1.10193,1.10211
50667506,1.10194,1.10211
50670306,1.10194,1.10252
50671074,1.10181,1.10199
50671105,1.10185,1.10249
50671110,1.10185,1.1026
50671205,1.10177,1.1026
50673506,1.10172,1.10189
50673605,1.10145,1.10196
50674205,1.10146,1.10198
50676473,1.10185,1.10201
50676505,1.10183,1.10199
50676605,1.10184,1.102
50676738,1.10155,1.10205
50676806,1.10184,1.102
50676905,1.10156,1.10206
50680106,1.10154,1.10204
50680705,1.1016,1.1021
50681105,1.10158,1.10208
50681805,1.10157,1.10207
50682105,1.10152,1.10168
50682206,1.10148,1.10164
50682305,1.10151,1.10167
50682772,1.10134,1.1015
50682804,1.10094,1.10197
50682906,1.10136,1.10152
50683905,1.10137,1.10153
50684006,1.10138,1.10154
50684107,1.10137,1.10181
50684205,1.10142,1.10158
50684305,1.10146,1.10162
50685006,1.10147,1.10163
50685139,1.10138,1.10154
50685306,1.10137,1.10153
50686238,1.10126,1.10142
50686306,1.1011,1.10153
50686406,1.10111,1.10177
50686410,1.10111,1.10178
50686506,1.10122,1.10172
50686606,1.10159,1.10175
50688106,1.10114,1.10217
50688206,1.10124,1.10141
50688306,1.10112,1.10156
50688406,1.10112,1.10155
50690206,1.10113,1.10158
50690474,1.10113,1.10177
50690479,1.10113,1.10192
50690574,1.10113,1.10194
50690606,1.10118,1.10193
50691206,1.10122,1.10189
50692506,1.10119,1.10186
50692606,1.1013,1.1018
50693405,1.10127,1.10177
50693505,1.1013,1.1018
50693705,1.10131,1.10181
50694674,1.10122,1.10189
50694906,1.1012,1.10187
50695074,1.10121,1.10165
50695374,1.10118,1.10165
50695538,1.10114,1.10161
50696606,1.10115,1.10162
50699705,1.10117,1.10165
50700008,1.10118,1.10162
50700206,1.10124,1.10165
50701074,1.10125,1.10166
50701506,1.10122,1.10183
50701608,1.10136,1.10177
50701806,1.10114,1.10182
50701905,1.10109,1.10125
50702007,1.10106,1.10122
50702607,1.10108,1.10124
50702905,1.10109,1.10125
50703406,1.10108,1.10124
50703605,1.10147,1.10163
50703705,1.10116,1.10177
50703805,1.10146,1.10162
50703906,1.10151,1.10167
50704006,1.10147,1.10163
50704305,1.10146,1.10162
50704905,1.1011,1.10178
50705139,1.1011,1.10151
50705206,1.10109,1.1015
50705474,1.10104,1.10144
50705606,1.10101,1.10142
50707274,1.10126,1.10146
50707406,1.10129,1.10146
50707706,1.10111,1.10151
50708606,1.10109,1.10149
50709174,1.10111,1.10127
50709206,1.10112,1.10128
50709338,1.10116,1.10155
50709806,1.10119,1.10152
50710006,1.10114,1.10153
50710338,1.1011,1.10149
50710506,1.10104,1.1012
50711306,1.10105,1.10121
50713073,1.10104,1.1012
50713338,1.10111,1.1015
50714805,1.1011,1.10149
50716107,1.10111,1.1015
50716373,1.10114,1.10152
50717506,1.10112,1.1015
50718757,1.1011,1.10148
50718806,1.10111,1.10149
50719006,1.1011,1.10148
50719011,1.10104,1.10142
50719044,1.1011,1.10148
50719205,1.10111,1.10149
50719311,1.10116,1.10155
50719474,1.10112,1.10151
50719506,1.10111,1.10172
50719606,1.10109,1.1017
50719773,1.1011,1.10171
50719973,1.10111,1.10172
50722007,1.10105,1.10121
50722106,1.10098,1.10116
50722273,1.10097,1.10116
50722373,1.10098,1.10116
50724573,1.10097,1.10116
50724906,1.10098,1.10116
50725006,1.10093,1.10111
50725105,1.10094,1.10111
50725473,1.10093,1.10111
50725606,1.10094,1.10111
50725906,1.10089,1.10111
50726206,1.10091,1.10111
50728906,1.10089,1.10111
50728974,1.10088,1.10111
50729173,1.10089,1.10111
50729706,1.10088,1.10111
50730005,1.10091,1.10114
50730106,1.1009,1.10111
50730606,1.10088,1.10111
50730773,1.10104,1.10126
50730806,1.10112,1.10151
50730906,1.10111,1.10146
50730974,1.10117,1.10153
50731007,1.10116,1.10151
50731107,1.10119,1.10158
50731638,1.1011,1.10164
50731807,1.10106,1.10122
50731906,1.10099,1.10115
50733107,1.101,1.10116
50733606,1.1011,1.10126
50733706,1.10118,1.10153
50734006,1.10115,1.1015
50734105,1.10117,1.10152
50734206,1.10116,1.10151
50735106,1.10112,1.10147
50735306,1.10115,1.1015
50735607,1.10117,1.10152
50736906,1.10111,1.10146
50737674,1.10108,1.10143
50738006,1.10107,1.10142
50738873,1.10106,1.10141
50738973,1.10107,1.10142
50740606,1.101,1.10136
50741106,1.10099,1.10136
50741206,1.10102,1.10137
50741606,1.10104,1.10139
50741706,1.10102,1.10137
